DATE,SOURCES,SOURCEURLS,ARTICLE_TITLE,INF,SENTIMENT
20170920,digitaljournal.com,http://www.digitaljournal.com/news/world/puerto-rico-virgin-islands-brace-for-hurricane-maria/article/502906,"puerto rico faces floods, misery after maria ‘obliteration’",1,Negative
20170920,independent.co.uk,http://www.independent.co.uk/news/world/americas/hurricane-maria-track-path-puerto-rico-latest-evacuate-or-die-winds-speed-live-dead-updates-a7956521.html,hurricane maria: puerto rico residents told to 'evacuate or die' with hours before 175mph winds smash into island,1,Negative
20170920,cbs12.com,http://cbs12.com/news/local/165-mph-hurricane-maria-pummels-puerto-rico,"hurricane maria pummels puerto rico, weakens with 150 mph winds",1,Negative
20170920,fox5dc.com,http://www.fox5dc.com/news/fox-5-viewer-rides-out-hurricane-maria-as-it-slams-into-puerto-rico,video: fox 5 viewer rides out hurricane maria as it slams into puerto rico,1,Neutral
20170920,pulse.ng,http://www.pulse.ng/news/world/maria-hurricane-lashes-us-virgin-islands-as-puerto-rico-prepares-for-impact-id7342472.html,hurricane lashes us virgin islands as puerto rico prepares for impact,1,Neutral
20170920,abc13.com,http://abc13.com/weather/hurricane-maria-makes-landfall-near-yabucoa-puerto-rico/2429973/,"hurricane maria makes landfall near yabucoa, puerto rico as category 4 storm",1,Neutral
20170920,independent.co.uk,http://www.independent.co.uk/news/world/americas/maria-hurricane-puerto-rico-latest-news-updates-power-out-storm-electricity-damage-a7958091.html,"hurricane maria knocks out power to entire island of puerto rico, population 3.5m",1,Neutral
20170920,usatoday.com,https://www.usatoday.com/story/news/nation/2017/09/20/hurricane-maria-riding-out-the-storm-in-san-juan-puerto-rico/686651001/,"what it's like to ride out hurricane maria, the worst storm to hit puerto rico in nearly 100 years",1,Negative
20170920,thetimes.co.uk,https://www.thetimes.co.uk/edition/world/hurricane-maria-cuts-off-puerto-rico-d3bzswcl5,hurricane maria cuts power to puerto rico,1,Negative
20170920,wdtv.com,http://www.wdtv.com/content/news/Hurricane-Maria-knocks-out-electricity-to-the-entire-island-of-Puerto-Rico-446138323.html,hurricane maria knocks out electricity to the entire island of puerto rico,1,Neutral
20170920,ny1.com,http://www.ny1.com/nyc/all-boroughs/news/2017/09/20/hurricane-jose-nyc-impact-hurricane-maria-latest-puerto-rico-concerns.html,hurricane jose's strength avoids nyc amid concerns for puerto rico as maria approaches,1,Positive
20170920,wxii12.com,http://www.wxii12.com/article/triad-student-working-to-communicate-with-family-in-puerto-rico-after-hurricane-maria/12439566,triad student working to communicate with family in puerto rico after hurricane maria,1,Neutral
20170920,northernpublicradio.org,http://northernpublicradio.org/post/puerto-rico-governor-anticipates-hurricane-maria-will-bring-severe-devastation,puerto rico governor anticipates hurricane maria will bring 'severe devastation',1,Negative
20170920,motherjones.com,http://www.motherjones.com/politics/2017/09/hurricane-maria-destroyed-everything-in-its-path-in-puerto-rico/,hurricane maria “destroyed everything in its path” in puerto rico,1,Neutral
20170920,theindychannel.com,http://www.theindychannel.com/news/local-news/indianapolis/indianas-task-force-one-heading-to-puerto-rico-after-hurricane-maria,indiana's task force 1 headed to puerto rico,1,Neutral
20170920,fortune.com,http://fortune.com/2017/09/20/hurricane-maria-power-puerto-rico/,hurricane maria knocks out all power to puerto rico,1,Neutral
20170920,twitchy.com,https://twitchy.com/gregp-3534/2017/09/20/hurricane-maria-about-to-make-landfall-in-puerto-rico-as-a-cat-4-storm-with-sustained-winds-of-155-mph/,hurricane maria about to make landfall in puerto rico as a cat 4 storm with sustained winds of 155 mph,1,Neutral
20170920,itv.com,http://www.itv.com/news/2017-09-20/hurricane-maria-puerto-rico-pummelled/,"hurricane maria: trump declares disaster in puerto rico, power could take months to restore",1,Negative
20170920,express.co.uk,http://www.express.co.uk/news/weather/856475/hurricane-maria-damage-path-2017-puerto-rico-river-flood-rio-grande-de-loiza-storm-latest,hurricane maria damage: puerto rico rivers burst banks as water levels hit record highs,1,Negative
20170920,dailyherald.com,http://www.dailyherald.com/news/20170920/hurricane-maria-lashes-puerto-rico-strongest-storm-to-hit-island-in-80-years,hurricane maria lashes puerto rico; strongest storm to hit island in 80 years,1,Positive
20170920,eastcountymagazine.org,http://www.eastcountymagazine.org/puerto-rico-hit-hard-hurricane-maria,puerto rico hit hard by hurricane maria,1,Negative
20170920,metro.co.uk,http://metro.co.uk/2017/09/20/hurricane-maria-smashes-into-puerto-rico-with-winds-of-155mph-6942126/,hurricane maria smashes into puerto rico with winds of 155mph,1,Neutral
20170920,uproxx.com,http://uproxx.com/news/hurricane-maria-makes-landfall-puerto-rico/,"hurricane maria makes landfall in puerto rico, destroys radar station",1,Negative
20170920,wftv.com,http://www.wftv.com/news/local/poinciana-family-stranded-in-puerto-rico-as-dangerous-hurricane-maria-nears-the-island/611737772,poinciana family stranded in puerto rico as dangerous hurricane maria nears the island,1,Negative
20170920,aljazeera.com,http://www.aljazeera.com/news/2017/09/hurricane-maria-tears-puerto-rico-170920173813081.html,hurricane maria strikes us territory of puerto rico,1,Negative
20170920,rappler.com,https://www.rappler.com/world/regions/latin-america/182714-potentially-catastrophic-hurricane-maria-eyes-virgin-islands-puerto-rico,"‘potentially catastrophic’ hurricane maria eyes virgin islands, puerto rico",1,Neutral
20170920,theweek.co.uk,http://www.theweek.co.uk/88494/hurricane-maria-puerto-rico-suffers-direct-hit,hurricane maria: puerto rico suffers direct hit,1,Negative
20170920,worthynews.com,https://www.worthynews.com/27500-maria-potentially-catastrophic-hurricane-hit-puerto-rico-century-governor,maria 'potentially most catastrophic hurricane to hit puerto rico in a century': governor,1,Negative
20170920,wtkr.com,http://wtkr.com/2017/09/20/hurricane-maria-heads-towards-puerto-rico-as-a-category-4-storm/,puerto rico had half as many people the last time it saw a hurricane this bad,1,Negative
20170920,cleveland19.com,http://www.cleveland19.com/story/36407169/people-of-puerto-rico-bracing-for-wrath-of-hurricane-maria,people of puerto rico bracing for wrath of hurricane maria,1,Neutral
20170920,dailymail.co.uk,http://www.dailymail.co.uk/wires/afp/article-4902324/Puerto-Rico-Virgin-Islands-brace-Hurricane-Maria.html,puerto rico rushes to evacuate thousands amid fears dam will burst,1,Negative
20170920,standard.co.uk,https://www.standard.co.uk/news/world/hurricane-maria-residents-warned-to-evacuate-or-die-as-storm-hurtles-towards-puerto-rico-a3638886.html,hurricane maria: residents warned to 'evacuate or die' as storm hurtles towards puerto rico,1,Negative
20170920,cnbc.com,https://www.cnbc.com/2017/09/20/hurricane-maria-now-category-4-puerto-rico-landfall-within-hours-nhc.html,"hurricane maria leaves puerto rico completely without power, san juan mayor says",1,Neutral
20170920,independent.co.uk,http://www.independent.co.uk/news/world/americas/hurricane-maria-live-latest-updates-puerto-rico-category-storm-caribbean-islands-eye-landfall-damage-a7956951.html,hurricane maria: category 4 storm makes landfall on puerto rico after devastation in caribbean,1,Negative
20170920,thehindubusinessline.com,http://www.thehindubusinessline.com/news/world/potentially-catastrophic-hurricane-maria-eyes-virgin-islands-puerto-rico/article9865841.ece,"potentially catastrophic hurricane maria eyes virgin islands, puerto rico",1,Negative
20170920,defense.gov,https://www.defense.gov/News/Article/Article/1318026/national-guard-plans-relief-efforts-as-hurricane-maria-slams-puerto-rico/,national guard plans relief efforts as hurricane maria slams puerto rico,1,Positive
20170920,express.co.uk,http://www.express.co.uk/news/weather/856449/hurricane-maria-2017-damage-track-path-live-update-puerto-rico-electricity-eye-noaa-latest,hurricane maria damage as puerto rico loses power before storm's path hits,1,Negative
20170920,redstate.com,https://www.redstate.com/absentee/2017/09/20/hurricane-maria-make-potentially-catastrophic-landfall-puerto-rico/,hurricane maria is about to make a potentially catastrophic landfall in puerto rico,1,Negative
20170920,wnmufm.org,http://wnmufm.org/post/hurricane-maria-batters-puerto-rico-white-sheets-rain,hurricane maria batters puerto rico with 'white sheets of rain',1,Neutral
20170920,newyorker.com,https://www.newyorker.com/news/news-desk/nothing-looks-like-it-was-before-enduring-hurricane-maria-in-puerto-rico,“nothing looks like it was before”: enduring hurricane maria in puerto rico,1,Positive
20170920,express.co.uk,http://www.express.co.uk/news/weather/856587/hurricane-maria-latest-path-track-maria-map-puerto-rico-san-juan-nhc-update-noaa,"hurricane maria path latest: eye of storm over san juan, puerto rico",1,Neutral
20170920,tampabay.com,http://www.tampabay.com/news/weather/hurricanes/hurricane-maria-expected-to-devastate-puerto-rico-as-powerful-category-4/2338093,hurricane maria makes landfall in puerto rico as devastating category 4 storm,1,Negative
20170920,timesofoman.com,http://timesofoman.com/article/117598/World/America/Battering-smaller-islands-powerful-Hurricane-Maria-now-barrels-toward-Puerto-Rico,hurricane maria blasts puerto rico,1,Neutral
20170920,wilx.com,http://www.wilx.com/content/news/Hurricane-Maria-starting-to-dump-rain-on-Puerto-Rico-445832793.html,hurricane maria starting to dump rain on puerto rico,1,Negative
20170920,irishtimes.com,http://www.irishtimes.com/news/world/hurricane-maria-hits-puerto-rico-after-killing-nine-in-caribbean-1.3228080,hurricane maria hits puerto rico after killing nine in caribbean,1,Negative
20170924,bangordailynews.com,https://bangordailynews.com/2017/09/24/news/aid-begins-to-flow-to-puerto-rico-after-hurricane-maria-devastation/,aid begins to flow to puerto rico after hurricane maria devastation,1,Negative
20170924,pnj.com,http://www.pnj.com/story/weather/hurricanes/2017/09/23/relief-work-continues-puerto-rico-aftermath-hurricane-maria/697151001/,relief work continues in puerto rico in aftermath of hurricane maria,1,Positive
20170924,weather.com,https://weather.com/en-CA/canada/news/news/hurricane-maria-puerto-rico-shelters-how-to-find-family-members,"how to find a shelter in puerto rico, and how to get in touch with family members after hurricane maria",1,Neutral
20170924,ktvu.com,http://www.ktvu.com/news/federal-aid-moves-in-to-puerto-rico-following-hurricane-maria,federal aid moves in to puerto rico following hurricane maria,1,Neutral
20170924,huffingtonpost.in,http://www.huffingtonpost.in/2017/09/24/10-numbers-that-explain-hurricane-marias-devastating-toll-on-puerto-rico_a_23220763/,10 numbers that explain hurricane maria's devastating toll on puerto rico,1,Negative
20170924,570news.com,http://www.570news.com/2017/09/24/official-hurricane-maria-set-puerto-rico-back-decades/,official: hurricane maria set puerto rico back decades,1,Neutral
20170924,newsblaze.com,http://newsblaze.com/usnews/national/hurricane-maria-puerto-rico-evacuates-thousands-before-dam-fails_86664/,hurricane maria: puerto rico evacuates thousands before dam fails,1,Negative
20170924,whdh.com,http://whdh.com/news/official-hurricane-maria-set-puerto-rico-back-decades/,"official: hurricane maria set puerto rico back decades - boston news, weather, sports",1,Neutral
20170924,mediamatters.org,https://www.mediamatters.org/blog/2017/09/24/sunday-political-talk-shows-barely-cover-hurricane-maria-s-devastation-puerto-rico/218020,sunday political talk shows barely cover hurricane maria’s devastation of puerto rico,0,Negative
20170924,wtvr.com,http://wtvr.com/2017/09/24/puerto-rico-apocalyptic-conditions-hurricane-maria/,🌀 maria: puerto rico officials describe ‘apocalyptic’ conditions,1,Neutral
20170924,orlandosentinel.com,http://www.orlandosentinel.com/news/breaking-news/os-puerto-rico-flights-land-orlando-hurricane-maria-20170923-story.html,puerto rico to orlando flights trickling in after hurricane maria,1,Negative
20170924,dailymail.co.uk,http://www.dailymail.co.uk/news/article-4915406/Official-Hurricane-Maria-set-Puerto-Rico-decades.html,puerto rico officials describe apocalyptic maria aftermath,1,Negative
20170924,fox13news.com,http://www.fox13news.com/news/local-news/massive-supply-drive-underway-to-suppor-puerto-rico-after-hurricane-maria,massive supply drive underway to support puerto rico after hurricane maria,1,Positive
20170924,cnn.com,http://money.cnn.com/2017/09/24/news/companies/southwest-airlines-puerto-rico-hurricane-maria/,airlines are still struggling to get into devastated puerto rico,1,Negative
20170924,weather.com,https://weather.com/en-CA/canada/news/news/hurricane-maria-puerto-rico-us-virgin-islands-dominica-caribbean-turks-0,"""hysteria is starting to spread"" as humanitarian crisis grows in puerto rico after maria",1,Negative
20170924,nbcnews.com,https://www.nbcnews.com/news/world/hurricane-maria-nears-turks-caicos-after-ravaging-puerto-rico-n803721?cid=public-rss_20170924,hurricane maria churns past turks and caicos after ravaging puerto rico,1,Neutral
20170925,pri.org,https://www.pri.org/stories/2017-09-25/puerto-rico-calls-more-help-after-hurricane-maria,puerto rico calls for more federal help after hurricane maria,1,Positive
20170925,india.com,http://zeenews.india.com/americas/battered-puerto-rico-hospitals-on-life-support-after-hurricane-maria-2045270.html,battered puerto rico hospitals on life support after hurricane maria,1,Positive
20170925,dailymail.co.uk,http://www.dailymail.co.uk/wires/ap/article-4919242/Puerto-Rico-dark-wake-Hurricane-Maria.html,puerto rico is in the dark in wake of hurricane maria,1,Neutral
20170925,theverge.com,https://www.theverge.com/2017/9/25/16362410/hurricane-maria-puerto-rico-power-outages-electrical-grid-destroyed,why hurricane maria left puerto rico completely without power,1,Neutral
20170925,sunshinestatenews.com,http://sunshinestatenews.com/story/florida-representatives-urge-feds-help-puerto-rico-virgin-islands-after-hurricane-maria,"florida reps urge feds to help puerto rico, virgin islands after hurricane maria",1,Positive
20170925,beckershospitalreview.com,http://www.beckershospitalreview.com/supply-chain/hurricane-maria-halts-pharma-operations-in-puerto-rico.html,hurricane maria halts pharma operations in puerto rico - becker's hospital review,1,Neutral
20170925,engadget.com,https://www.engadget.com/2017/09/25/univision-puerto-rico-map-hurricane-maria/,univision map offers up-to-date info about damage in puerto rico,1,Negative
20170925,cnbc.com,https://www.cnbc.com/2017/09/25/hurricane-maria-wiped-away-about-80-percent-of-puerto-ricos-farming-industry.html,hurricane maria wiped away around 80% of puerto rico’s agricultural industry,1,Neutral
20170925,thesource.com,http://thesource.com/2017/09/25/hurricane-maria-aftershock-officials-call-immediate-us-aid-puerto-rico-prevent-humanitarian-crisis/,hurricane maria aftershock: officials call for immediate us aid to puerto rico to prevent ‘humanitarian crisis’,1,Neutral
20170925,time.com,http://time.com/4955477/puerto-rico-guajataca-dam-hurricane-maria/,‘stay away or be swept away.’ puerto rico dam battered by hurricane could burst,1,Neutral
20170925,warincontext.org,http://warincontext.org/2017/09/24/if-anyone-can-hear-us-help-puerto-ricos-mayors-describe-widespread-devastation-from-hurricane-maria/,‘if anyone can hear us … help.’ puerto rico’s mayors describe widespread devastation from hurricane maria,1,Negative
20170925,salon.com,http://www.salon.com/2017/09/25/sunday-political-talk-shows-barely-cover-hurricane-marias-devastation-of-puerto-rico_partner/,hurricane maria’s devastation of puerto rico was barely discussed this weekend,0,Negative
20170925,eastbaytimes.com,http://www.eastbaytimes.com/2017/09/25/jennifer-lopez-pledges-1-million-to-help-puerto-rico-recover-from-hurricane-maria/,jennifer lopez pledges $1 million to help puerto rico recover from hurricane maria,0,Positive
20170925,mic.com,https://mic.com/articles/184698/days-after-hurricane-maria-the-situation-in-puerto-rico-is-dire,"days after hurricane maria, the situation in puerto rico is dire",1,Negative
20170925,nytimes.com,https://www.nytimes.com/2017/09/24/nyregion/new-york-puerto-rico-hurricane-maria-relief.html,new york expands relief efforts for puerto rico after hurricane maria,1,Positive
20170925,vox.com,https://www.vox.com/energy-and-environment/2017/9/25/16360488/hurricane-maria-2017-puerto-rico-recovery-san-juan-hospitals-electricty-cell-service,“hysteria is starting to spread”: puerto rico is devastated in the wake of hurricane maria,1,Negative
20170925,washingtonpost.com,https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/09/25/hurricane-maria-destroyed-puerto-ricos-radar-a-critical-tool-for-forecasting/,"hurricane maria destroyed puerto rico’s radar, a critical tool for forecasting",1,Negative
20170925,desmoinesregister.com,http://www.desmoinesregister.com/story/news/2017/09/25/iowa-guard-sending-security-forces-puerto-rico-wake-hurricane-maria/699285001/,iowa guard sending security forces to puerto rico in wake of hurricane maria,1,Positive
20170925,gantdaily.com,http://gantdaily.com/2017/09/25/hurricane-maria-dam-threatens-to-burst-in-devastated-puerto-rico/,hurricane maria: dam threatens to burst in devastated puerto rico,1,Negative
20170925,newsone.com,https://newsone.com/3749324/carmelo-anthony-puerto-rico-hurricane-maria-essay/,carmelo anthony pens emotional essay to puerto rico in hurricane maria’s aftermath,0,Positive
20170925,livescience.com,https://www.livescience.com/60513-puerto-rico-hilly-terrain-worsened-hurricane-maria.html,puerto rico's hilly terrain worsened hurricane maria's damage,1,Negative
20170925,billboard.com,http://www.billboard.com/articles/columns/hip-hop/7973959/fat-joe-interview-hurricane-maria-puerto-rico-donations-support,fat joe urges puerto rico to ‘keep their faith in god’ amid recent hurricanes,0,Positive
20170925,vibe.com,https://www.vibe.com/2017/09/jennifer-lopez-puerto-rico-hurricane-maria/,jennifer lopez pledges $1 million in aid to puerto rico,0,Neutral
20170925,saintpetersblog.com,http://saintpetersblog.com/official-hurricane-maria-set-puerto-rico-back-decades/,official: hurricane maria set puerto rico back decades – ,1,Neutral
20170925,wpsu.org,http://radio.wpsu.org/post/one-puerto-rico-resident-shares-what-life-after-hurricane-maria,one puerto rico resident shares what life is like after hurricane maria,1,Positive
