DATE,SOURCES,SOURCEURLS,ARTICLE_TITLE,SENTIMENT,INF
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-m2-87-quake-has-struck-near-guanica-in-puerto-rico/,Minor earthquake: M2.87 quake has struck near Guanica in Puerto Rico,Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-15-mag-was-detected-near-guanica-in-puerto-rico/,"Minor earthquake, 3.15 mag was detected near Guanica in Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-2-84-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 2.84 mag strikes near Indios in Puerto Rico",Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-m3-53-quake-has-struck-near-guanica-in-puerto-rico/,Minor earthquake: M3.53 quake has struck near Guanica in Puerto Rico,Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-15-mag-2-km-ese-of-magas-arriba-puerto-rico/,"Minor earthquake 3.15 mag, 2 km ESE of Magas Arriba, Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-32-mag-strikes-near-maria-antonia-in-puerto-rico/,"Minor earthquake, 3.32 mag strikes near Maria Antonia in Puerto Rico",Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-2-8-mag-6-km-sse-of-guanica-puerto-rico/,"Minor earthquake 2.8 mag, 6 km SSE of Guanica, Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-2-98-mag-was-detected-near-guanica-in-puerto-rico/,"Minor earthquake, 2.98 mag was detected near Guanica in Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-24-mag-5-km-se-of-la-parguera-puerto-rico/,"Minor earthquake 3.24 mag, 5 km SE of La Parguera, Puerto Rico",Neutral,1
20200118,themilitant.com,https://themilitant.com/2020/01/18/capitalism-colonial-rule-cause-puerto-rico-earthquake-crisis/,"Capitalism, colonial rule cause Puerto Rico earthquake crisis – The Militant",Negative,0
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-7-mag-has-occurred-near-magas-arriba-in-puerto-rico/,"Minor earthquake, 3.7 mag has occurred near Magas Arriba in Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-2-96-mag-strikes-near-tallaboa-in-puerto-rico/,"Minor earthquake, 2.96 mag strikes near Tallaboa in Puerto Rico",Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-m2-8-quake-has-struck-near-maria-antonia-in-puerto-rico/,Minor earthquake: M2.8 quake has struck near Maria Antonia in Puerto Rico,Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/light-earthquake-4-01-mag-was-detected-near-tallaboa-in-puerto-rico/,"Light earthquake, 4.01 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-m3-04-quake-has-struck-near-la-parguera-in-puerto-rico/,Minor earthquake: M3.04 quake has struck near La Parguera in Puerto Rico,Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-73-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.73 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-2-8-mag-strikes-near-yauco-in-puerto-rico/,"Minor earthquake, 2.8 mag strikes near Yauco in Puerto Rico",Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-m3-1-quake-has-struck-near-tallaboa-in-puerto-rico/,Minor earthquake: M3.1 quake has struck near Tallaboa in Puerto Rico,Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-1-mag-strikes-near-guayanilla-in-puerto-rico/,"Minor earthquake, 3.1 mag strikes near Guayanilla in Puerto Rico",Negative,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-7-mag-9-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.7 mag, 9 km SSE of Guanica, Puerto Rico",Neutral,1
20200118,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/18/minor-earthquake-3-mag-15-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3 mag, 15 km SSE of Guanica, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-1-mag-15-km-s-of-guanica-puerto-rico/,"Light earthquake 4.1 mag, 15 km S of Guanica, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-84-mag-strikes-near-tallaboa-in-puerto-rico-2/,"Minor earthquake, 2.84 mag strikes near Tallaboa in Puerto Rico",Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-2-mag-has-occurred-near-la-parguera-in-puerto-rico/,"Minor earthquake, 3.2 mag has occurred near La Parguera in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-43-mag-was-detected-near-yauco-in-puerto-rico/,"Minor earthquake, 3.43 mag was detected near Yauco in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-m2-85-quake-has-struck-near-guanica-in-puerto-rico-2/,Minor earthquake: M2.85 quake has struck near Guanica in Puerto Rico,Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-8-mag-18-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.8 mag, 18 km SSE of Guanica, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-8-mag-was-detected-near-guanica-in-puerto-rico/,"Light earthquake, 4.8 mag was detected near Guanica in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-m4-1-quake-has-struck-near-tallaboa-in-puerto-rico-2/,Light earthquake: M4.1 quake has struck near Tallaboa in Puerto Rico,Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-4-mag-12-km-s-of-indios-puerto-rico/,"Minor earthquake 3.4 mag, 12 km S of Indios, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-6-mag-has-occurred-near-guanica-in-puerto-rico/,"Light earthquake, 4.6 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-17-mag-7-km-se-of-la-parguera-puerto-rico/,"Minor earthquake 3.17 mag, 7 km SE of La Parguera, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-8-mag-has-occurred-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.8 mag has occurred near Tallaboa in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-5-mag-12-km-s-of-indios-puerto-rico/,"Minor earthquake 3.5 mag, 12 km S of Indios, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-81-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 2.81 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200119,fox26houston.com,https://www.fox26houston.com/news/brandywine-spca-to-rescue-30-dogs-airlifted-from-earthquake-rattled-puerto-rico,Brandywine SPCA rescues 30 dogs airlifted from earthquake-rattled Puerto Rico,Positive,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-mag-was-detected-near-puerto-rico-region/,"Light earthquake, 4 mag was detected near Puerto Rico region",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-7-mag-9-km-ssw-of-tallaboa-puerto-rico/,"Minor earthquake 3.7 mag, 9 km SSW of Tallaboa, Puerto Rico",Neutral,1
20200119,nbcmiami.com,https://www.nbcmiami.com/news/local/all-about-animals/broward-shelter-takes-in-pets-rescued-from-earthquake-riddled-puerto-rico/2178802/,Broward Shelter Takes In Pets Rescued From Earthquake-Riddled Puerto Rico,Positive,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-89-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 2.89 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-9-mag-20-km-s-of-guanica-puerto-rico/,"Minor earthquake 2.9 mag, 20 km S of Guanica, Puerto Rico",Neutral,1
20200119,6abc.com,https://6abc.com/pets-animals/del-shelter-to-receive-dogs-from-earthquake-ravaged-puerto-rico/5863218/,35 dogs saved from earthquake-ravaged Puerto Rico up for adoption in Delaware,Positive,1
20200119,news12.com,http://newjersey.news12.com/story/41583120/displaced-dogs-from-earthquakestricken-puerto-rico-heading-to-nj,Displaced dogs from earthquake-stricken Puerto Rico heading to NJ,Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-m3-26-quake-has-struck-near-indios-in-puerto-rico/,Minor earthquake: M3.26 quake has struck near Indios in Puerto Rico,Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-1-mag-3-km-sse-of-indios-puerto-rico/,"Minor earthquake 3.1 mag, 3 km SSE of Indios, Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-4-mag-has-occurred-near-guanica-in-puerto-rico/,"Light earthquake, 4.4 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-mag-was-detected-near-la-parguera-in-puerto-rico/,"Minor earthquake, 3 mag was detected near La Parguera in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-4-mag-has-occurred-near-yauco-in-puerto-rico/,"Minor earthquake, 3.4 mag has occurred near Yauco in Puerto Rico",Neutral,1
20200119,nbcmiami.com,https://www.nbcmiami.com/news/local/4-1-magnitude-earthquake-rocks-puerto-rico/2178722/,4.1 Magnitude Earthquake Rocks Puerto Rico,Neutral,1
20200119,fox35orlando.com,https://www.fox35orlando.com/news/4-1-magnitude-earthquake-hits-puerto-rico-followed-by-tsunami-warning-on-saturday-night-officials-say,"4.1 magnitude earthquake hits Puerto Rico, followed by tsunami warning on Saturday night, officials say",Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-26-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.26 mag was detected near Indios in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-8-mag-has-occurred-near-maria-antonia-in-puerto-rico/,"Minor earthquake, 2.8 mag has occurred near Maria Antonia in Puerto Rico",Neutral,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-1-mag-strikes-near-palomas-in-puerto-rico/,"Minor earthquake, 3.1 mag strikes near Palomas in Puerto Rico",Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/light-earthquake-4-7-mag-strikes-near-guanica-in-puerto-rico/,"Light earthquake, 4.7 mag strikes near Guanica in Puerto Rico",Negative,1
20200119,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-15-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.15 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200119,wsvn.com,https://wsvn.com/news/us-world/prsn-4-1-earthquake-rocks-sw-puerto-rico/,PRSN: 4.1 earthquake rocks SW Puerto Rico - WSVN 7News,Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-mag-11-km-s-of-tallaboa-puerto-rico/,"Light earthquake 4 mag, 11 km S of Tallaboa, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-26-mag-strikes-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.26 mag strikes near Tallaboa in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-m4-8-quake-has-struck-near-tallaboa-in-puerto-rico/,Light earthquake: M4.8 quake has struck near Tallaboa in Puerto Rico,Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-12-mag-6-km-ese-of-la-parguera-puerto-rico/,"Minor earthquake 3.12 mag, 6 km ESE of La Parguera, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-87-mag-has-occurred-near-magas-arriba-in-puerto-rico/,"Minor earthquake, 2.87 mag has occurred near Magas Arriba in Puerto Rico",Neutral,1
20200120,nj.com,https://www.nj.com/morris/2020/01/earthquake-rattled-dogs-from-puerto-rico-flown-to-nj-for-adoption.html,Earthquake-rattled dogs from Puerto Rico flown to N.J. for adoption,Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-72-mag-was-detected-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.72 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-11-mag-8-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.11 mag, 8 km SSE of Guanica, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-57-mag-3-km-wsw-of-tallaboa-puerto-rico/,"Minor earthquake 3.57 mag, 3 km WSW of Tallaboa, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-1-mag-22-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.1 mag, 22 km SSE of Guanica, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-81-mag-strikes-near-maria-antonia-in-puerto-rico/,"Minor earthquake, 2.81 mag strikes near Maria Antonia in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-7-mag-15-km-s-of-tallaboa-puerto-rico/,"Light earthquake 4.7 mag, 15 km S of Tallaboa, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-2-87-mag-7-km-ssw-of-indios-puerto-rico/,"Minor earthquake 2.87 mag, 7 km SSW of Indios, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-03-mag-has-occurred-near-la-parguera-in-puerto-rico/,"Minor earthquake, 3.03 mag has occurred near La Parguera in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-85-mag-15-km-sse-of-guanica-puerto-rico/,"Minor earthquake 2.85 mag, 15 km SSE of Guanica, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-9-mag-was-detected-near-tallaboa-in-puerto-rico/,"Light earthquake, 4.9 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-93-mag-17-km-sse-of-guanica-puerto-rico/,"Minor earthquake 2.93 mag, 17 km SSE of Guanica, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-06-mag-strikes-near-guanica-in-puerto-rico/,"Minor earthquake, 3.06 mag strikes near Guanica in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-m2-9-quake-has-struck-near-indios-in-puerto-rico-2/,Minor earthquake: M2.9 quake has struck near Indios in Puerto Rico,Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-1-mag-was-detected-near-guayanilla-in-puerto-rico/,"Minor earthquake, 3.1 mag was detected near Guayanilla in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/19/minor-earthquake-3-3-mag-was-detected-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.3 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-62-mag-has-occurred-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.62 mag has occurred near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-46-mag-5-km-se-of-la-parguera-puerto-rico/,"Minor earthquake 3.46 mag, 5 km SE of La Parguera, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-82-mag-10-km-se-of-guanica-puerto-rico/,"Minor earthquake 2.82 mag, 10 km SE of Guanica, Puerto Rico",Neutral,1
20200120,wshu.org,https://www.wshu.org/post/bridgeport-groups-fundraise-puerto-rico-earthquake-relief,Bridgeport Groups Fundraise For Puerto Rico Earthquake Relief,Positive,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-7-mag-3-km-wsw-of-tallaboa-puerto-rico/,"Minor earthquake 3.7 mag, 3 km WSW of Tallaboa, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-3-mag-was-detected-near-guanica-in-puerto-rico/,"Minor earthquake, 3.3 mag was detected near Guanica in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-16-mag-has-occurred-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.16 mag has occurred near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-45-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 3.45 mag strikes near Indios in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-9-mag-has-occurred-near-magas-arriba-in-puerto-rico/,"Light earthquake, 4.9 mag has occurred near Magas Arriba in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-5-mag-was-detected-near-tallaboa-in-puerto-rico-2/,"Light earthquake, 4.5 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-8-mag-has-occurred-near-la-parguera-in-puerto-rico/,"Minor earthquake, 3.8 mag has occurred near La Parguera in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-4-mag-strikes-near-guanica-in-puerto-rico/,"Minor earthquake, 3.4 mag strikes near Guanica in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-95-mag-was-detected-near-tallaboa-alta-in-puerto-rico/,"Minor earthquake, 3.95 mag was detected near Tallaboa Alta in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-73-mag-strikes-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.73 mag strikes near Tallaboa in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-m4-2-quake-has-struck-near-magas-arriba-in-puerto-rico/,Light earthquake: M4.2 quake has struck near Magas Arriba in Puerto Rico,Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-02-mag-strikes-near-guanica-in-puerto-rico/,"Minor earthquake, 3.02 mag strikes near Guanica in Puerto Rico",Negative,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-89-mag-was-detected-near-indios-in-puerto-rico-2/,"Minor earthquake, 2.89 mag was detected near Indios in Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/light-earthquake-4-5-mag-2-km-e-of-magas-arriba-puerto-rico/,"Light earthquake 4.5 mag, 2 km E of Magas Arriba, Puerto Rico",Neutral,1
20200120,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-2-81-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 2.81 mag was detected near Indios in Puerto Rico",Neutral,1
20200120,nationalinterest.org,https://nationalinterest.org/blog/buzz/aftershock-aftermath-earthquake-forecast-puerto-rico-114786,Aftershock Aftermath: This Is the Earthquake Forecast for Puerto Rico,Neutral,1
20200121,digitaljournal.com,http://www.digitaljournal.com/news/world/puerto-rico-earthquake-victims-receive-abandonded-emergency-supplies/article/565700,Puerto Rico earthquake victims receive abandonded emergency supplies,Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-1-mag-has-occurred-near-magas-arriba-in-puerto-rico/,"Minor earthquake, 3.1 mag has occurred near Magas Arriba in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-22-mag-has-occurred-near-fuig-in-puerto-rico/,"Minor earthquake, 3.22 mag has occurred near Fuig in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-71-mag-has-occurred-near-santo-domingo-in-puerto-rico/,"Minor earthquake, 3.71 mag has occurred near Santo Domingo in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-m3-18-quake-has-struck-near-guanica-in-puerto-rico/,Minor earthquake: M3.18 quake has struck near Guanica in Puerto Rico,Negative,1
20200121,news12.com,http://westchester.news12.com/story/41593009/local-organization-delivers-supplies-to-earthquakestricken-puerto-rico,Local organization delivers supplies to earthquake-stricken Puerto Rico,Neutral,1
20200121,wxxinews.org,https://www.wxxinews.org/post/local-effort-help-earthquake-victims-puerto-rico,Local effort to help earthquake victims in Puerto Rico,Positive,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-2-89-mag-3-km-sse-of-guanica-puerto-rico/,"Minor earthquake 2.89 mag, 3 km SSE of Guanica, Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-m3-3-quake-has-struck-near-tallaboa-in-puerto-rico/,Minor earthquake: M3.3 quake has struck near Tallaboa in Puerto Rico,Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-21-mag-was-detected-near-la-parguera-in-puerto-rico/,"Minor earthquake, 3.21 mag was detected near La Parguera in Puerto Rico",Neutral,1
20200121,whyy.org,https://whyy.org/articles/n-j-to-deploy-50-state-troopers-to-assist-puerto-rico-amid-earthquake-crisis/,N.J. to deploy 50 state troopers to assist Puerto Rico amid earthquake crisis,Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-2-95-mag-6-km-se-of-la-parguera-puerto-rico/,"Minor earthquake 2.95 mag, 6 km SE of La Parguera, Puerto Rico",Neutral,1
20200121,depauliaonline.com,https://depauliaonline.com/45619/nation/state-of-emergency-chicago-residents-speak-out-about-puerto-ricos-earthquake/,State of emergency: Chicago residents speak out about Puerto Rico’s earthquake,Negative,1
20200121,nj.com,https://www.nj.com/news/2020/01/50-nj-state-police-troopers-headed-to-puerto-rico-to-aid-in-earthquake-recovery.html,50 N.J. State Police troopers headed to Puerto Rico to aid in earthquake recovery,Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-1-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 3.1 mag strikes near Indios in Puerto Rico",Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/light-earthquake-4-4-mag-strikes-near-penuelas-in-puerto-rico/,"Light earthquake, 4.4 mag strikes near Penuelas in Puerto Rico",Negative,1
20200121,france24.com,https://www.france24.com/en/20200121-earthquake-hit-puerto-rico-investigates-unused-emergency-supplies,Earthquake-hit Puerto Rico investigates unused emergency supplies,Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-2-9-mag-strikes-near-guanica-in-puerto-rico/,"Minor earthquake, 2.9 mag strikes near Guanica in Puerto Rico",Negative,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-6-mag-has-occurred-near-penuelas-in-puerto-rico/,"Minor earthquake, 3.6 mag has occurred near Penuelas in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-31-mag-3-km-sse-of-magas-arriba-puerto-rico/,"Minor earthquake 3.31 mag, 3 km SSE of Magas Arriba, Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/20/minor-earthquake-3-8-mag-16-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.8 mag, 16 km SSE of Guanica, Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-8-mag-has-occurred-near-penuelas-in-puerto-rico/,"Minor earthquake, 3.8 mag has occurred near Penuelas in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-61-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.61 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200121,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/21/minor-earthquake-3-42-mag-23-km-sse-of-guanica-puerto-rico/,"Minor earthquake 3.42 mag, 23 km SSE of Guanica, Puerto Rico",Neutral,1
