tweet_id,tweet_text,fecha_creacion,num_likes,num_retweets,idioma_original,usuario,texto_limpio,idioma_confirmado,longitud_texto,es_retweet,num_hashtags,num_exclamaciones,contiene_ayuda
914325726312173568,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:06:55+00:00,0,639,en,Ediomar1996,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325727448899584,RT @CDCgov: There was no evidence of cholera in Puerto Rico or the U.S. Virgin Islands before Hurricane #Maria made landfall.  #MariaPR,2017-10-01 03:06:55+00:00,0,156,en,pattonmat,rt there was no evidence of cholera in puerto rico or the u s virgin islands before hurricane maria made landfall mariapr,en,121,1,2,0,0
914325727847358464,"P.S. plans were under way 9/17 for 9/20 hit by Maria, to a non-tax paying island more than 2,000 miles away. Pay attention. https://t.co/hUcWlviDOa",2017-10-01 03:06:55+00:00,0,0,en,freedfried,p s plans were under way for hit by maria to a non tax paying island more than miles away pay attention,en,103,0,0,0,0
914325729965412352,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:06:56+00:00,0,3525,en,BriDomonique,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914325741612834821,RT @CNN: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/8…,2017-10-01 03:06:58+00:00,0,601,en,FFFFFrench,rt more than of customers are without regular electricity service in puerto rico days after hurricane maria hit,en,111,1,0,0,0
914325748965666816,"RT @CCCINNC: @ihatematt @robbystarbuck @HouseCracka em San Juan Mayor @CarmenYulinCruz, 3 times arrested @RepGutierrez bash @POTUS #Hurrica…",2017-10-01 03:07:00+00:00,0,3,en,HouseCracka,rt em san juan mayor times arrested bash hurrica,en,48,1,1,0,0
914325752467910656,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",2017-10-01 03:07:01+00:00,0,275,en,javadisciple,rt puerto rican truck driver union is on strike refusing to deliver federal aid demanding higher wages president trump,en,118,1,0,0,0
914325753277370370,"RT @NBCNews: ""Nothing is the way it was.""

Puerto Ricans document their struggles in the days after Hurricane Maria. https://t.co/MsFcNF7CfN",2017-10-01 03:07:01+00:00,0,398,en,edielps3,rt nothing is the way it was puerto ricans document their struggles in the days after hurricane maria,en,101,1,0,0,0
914325756842582021,RT @USNationalGuard: RT @DeptofDefense: #Military in #PuertoRico will remain until all needs are met: https://t.co/sFYPRCjldi #HurricaneMar…,2017-10-01 03:07:02+00:00,0,738,en,dlwood1988,rt rt military in puertorico will remain until all needs are met hurricanemar,en,77,1,3,0,0
914325766975950849,RT @foodandwine: How @ChefJoseAndres is helping feed victims of Hurricane Maria: https://t.co/P137uG8n77 #ChefsForPuertoRico https://t.co/s…,2017-10-01 03:07:04+00:00,0,59,en,chef_perez1,rt how is helping feed victims of hurricane maria chefsforpuertorico,en,68,1,1,0,1
914325769811255296,"RT @DenbrotS: Trump's Fake News About Puerto Ricans Slanders Them While They Dig Out&amp; Await Help.
Trump's Cruelty Knows No Bounds

https://…",2017-10-01 03:07:05+00:00,0,33,en,bureaucatliu,rt trump s fake news about puerto ricans slanders them while they dig out amp await help trump s cruelty knows no bounds,en,120,1,0,0,1
914325775205011456,ETX woman returns from Dominica after surviving Hurricane Maria https://t.co/vNRIb3pASv https://t.co/TQQh1woaT8,2017-10-01 03:07:06+00:00,0,0,en,UBICANDOME_US,etx woman returns from dominica after surviving hurricane maria,en,63,0,0,0,0
914325794981400576,"RT @JohnMoralesNBC6: ""In more than 60 years of data, no Atlantic hurricane was a disaster as epic as Maria slamming into Puerto Rico.” http…",2017-10-01 03:07:11+00:00,0,104,en,facostatoro,rt in more than years of data no atlantic hurricane was a disaster as epic as maria slamming into puerto rico,en,109,1,0,0,0
914325828921548800,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:19+00:00,0,639,en,BeyHiveAddicts,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325831509512192,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:20+00:00,0,639,en,LadyGagaSun,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325843140382721,"RT @Reuters: Hurricane Maria power outage puts old, vulnerable at risk in Puerto Rico https://t.co/oQcrcAnWnB https://t.co/NgGIVrfLkQ",2017-10-01 03:07:23+00:00,0,75,en,AngelaH58,rt hurricane maria power outage puts old vulnerable at risk in puerto rico,en,74,1,0,0,0
914325846139314176,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:23+00:00,0,639,en,umbra_jeremy,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325856205574144,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 03:07:26+00:00,0,1584,en,DwightWilkes1,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914325857082253313,RT @DeptofDefense: #Military in #PuertoRico will remain until all needs are met: https://t.co/cF0FyD3wNH #HurricaneMaria #ReliefEfforts htt…,2017-10-01 03:07:26+00:00,0,173,en,mabelcid97,rt military in puertorico will remain until all needs are met hurricanemaria reliefefforts htt,en,94,1,4,0,0
914325869807771650,RT @SamaritansPurse: The people of #PuertoRico are in desperate need after #HurricaneMaria devastated the island. See how you can help. htt…,2017-10-01 03:07:29+00:00,0,69,en,AboutThWorldNow,rt the people of puertorico are in desperate need after hurricanemaria devastated the island see how you can help htt,en,117,1,2,0,1
914325878389317632,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",2017-10-01 03:07:31+00:00,0,275,en,ZamaryahY,rt puerto rican truck driver union is on strike refusing to deliver federal aid demanding higher wages president trump,en,118,1,0,0,0
914325878607400960,RT @AdamSchefter: Help friends find Irma+Tony Soto from Utuado Puerto Rico. Family hasn’t heard from them since Hurricane Maria. Pls call o…,2017-10-01 03:07:31+00:00,0,505,en,MusicGorilla,rt help friends find irma tony soto from utuado puerto rico family hasn t heard from them since hurricane maria pls call o,en,122,1,0,0,1
914325887524462594,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 03:07:33+00:00,0,1550,en,Suz4Reg,rt it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,en,114,1,1,0,0
914325908537921536,"RT @LOLGOP: Just another Puerto Rican who wants everything done for them, according to Trump. https://t.co/9QbyeLs35o",2017-10-01 03:07:38+00:00,0,965,en,Jose_Russel,rt just another puerto rican who wants everything done for them according to trump,en,82,1,0,0,0
914325910685351936,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:39+00:00,0,639,en,electrolic_luv,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325914430951430,"@kylegriffin1 BREAKING NEWS - 
To get #Trump's attention, #USNavy refits #PuertoRicoRelief ship &amp; invites him to play golf!

#PuertoRico #HurricaneMaria https://t.co/fL7x6e4Ixx",2017-10-01 03:07:40+00:00,4,2,en,Meiguo_nan,breaking news to get trump s attention usnavy refits puertoricorelief ship amp invites him to play golf puertorico hurricanemaria,en,129,0,5,1,0
914325916054061057,RT @s_webber: Great to see @Teamsters stepping up to help solve the logistical challenge 🇵🇷🇺🇸#UnionStrong https://t.co/kdbn2QJV0F,2017-10-01 03:07:40+00:00,0,16,en,CrawfordAuction,rt great to see stepping up to help solve the logistical challenge puerto rico united states unionstrong,en,104,1,1,0,1
914325921166848001,RT @MasterTes: #Redskins CB Josh Norman announced he’s donating $100k to help Puerto Rico following Hurricane Maria https://t.co/mjDFMusAmP,2017-10-01 03:07:41+00:00,0,62,en,sqk19,rt redskins cb josh norman announced he s donating k to help puerto rico following hurricane maria,en,98,1,1,0,1
914325921246728193,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:07:41+00:00,0,4585,en,DawnaRickelz,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914325932550131712,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:07:44+00:00,0,3525,en,wchrisg0528,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914325943635677184,RT @Jkburke21Jim: Puerto Rico's cop telling the truth about Hurricane Maria's aid https://t.co/MAk3VSxk76 via @YouTube,2017-10-01 03:07:46+00:00,0,1,en,Jkburke21Jim,rt puerto rico s cop telling the truth about hurricane maria s aid via,en,70,1,0,0,0
914325948106817536,".@realDonaldTrump - Retweet this. Do something compassionate today instead of bitching about the NFL and ""rude"" mayors. https://t.co/IAXtAIl813",2017-10-01 03:07:48+00:00,14,6,en,CocoDaBear,retweet this do something compassionate today instead of bitching about the nfl and rude mayors,en,95,0,0,0,0
914325950292250624,"RT @HogsHaven: Josh Norman donating $100,000 to help Puerto Rico after Hurricane Maria @J_No24 https://t.co/NtCJVos3Ql https://t.co/mRZhnQO…",2017-10-01 03:07:48+00:00,0,85,en,Hockrockit27,rt josh norman donating to help puerto rico after hurricane maria,en,65,1,0,0,1
914325967891517445,@LouiseDoire @realDonaldTrump Miss Sainthood forgot to tell you this: https://t.co/rw6LdOHYad,2017-10-01 03:07:52+00:00,1,0,en,Chrocadas4,miss sainthood forgot to tell you this,en,38,0,0,0,0
914325968231309312,"RT @USMC: From Harvey to Maria — Marines are there through it all. 

Marines continue to help those affected by Hurricane Maria in Puerto R…",2017-10-01 03:07:52+00:00,0,644,en,sealergirl,rt from harvey to maria marines are there through it all marines continue to help those affected by hurricane maria in puerto r,en,127,1,0,0,1
914325974896054273,@glennlux @cher @jackhutton @mmpadellan @IronStache Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYYm1sh,2017-10-01 03:07:54+00:00,0,0,en,ggary59,here are the facts regarding support provided to puertorico libs and msm will ignore the inconvenient truth,en,107,0,0,2,0
914325990255611904,Boosting this! https://t.co/ephpg64qdU,2017-10-01 03:07:58+00:00,0,0,en,etherschooner,boosting this,en,13,0,0,1,0
914325993028034561,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:58+00:00,0,639,en,femmefatale143,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325996433756161,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:07:59+00:00,0,639,en,unicornCARLOS,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914325997994041344,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/mCmmqC3OIM https://t.co/PotZ6VQdMp,2017-10-01 03:07:59+00:00,0,122,en,TheDecoderOrg,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914326014695821312,"We're helping address critical health needs in Loiza in the aftermath of #HurricaneMaria 

https://t.co/kZ5xmvfSVi",2017-10-01 03:08:03+00:00,2,1,en,projecthopeorg,we re helping address critical health needs in loiza in the aftermath of hurricanemaria,en,87,0,1,0,1
914326015748526080,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…",2017-10-01 03:08:04+00:00,0,4052,en,HashemLovesYou,rt usnscomfort en route to puertorico from norfolk virginia to support hurricane maria relief efforts united states puerto rico,en,127,1,2,0,0
914326024174882816,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",2017-10-01 03:08:06+00:00,0,4639,en,Freechoice16,rt crews worked together with the and members of local police fire and government to distribut,en,94,1,3,0,0
914326033020702721,RT @EricHolthaus: It's been 10 days since Maria made landfall. Ten. https://t.co/WiI0JvTsoZ,2017-10-01 03:08:08+00:00,0,147,en,BlahhMaria,rt it s been days since maria made landfall ten,en,47,1,0,0,0
914326034991869952,"RT @tedlieu: Dear @POTUS: Before you golf, can you give the frickin order for massive  airlifts of food/water to Puerto Rico? Remember Berl…",2017-10-01 03:08:08+00:00,0,7619,en,KaceClark,rt dear before you golf can you give the frickin order for massive airlifts of food water to puerto rico remember berl,en,118,1,0,0,1
914326040650014720,@giancarloqui1 @glennlux @cher @jackhutton @mmpadellan @IronStache Here are the facts regarding support provided to PuertoRico! Libs and MSM will ignore the inconvenient truth!https://t.co/hQZYYY4q3H,2017-10-01 03:08:10+00:00,0,0,en,ggary59,here are the facts regarding support provided to puertorico libs and msm will ignore the inconvenient truth,en,107,0,0,2,0
