UTC_Time,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
2020-01-07 17:46:19+00:00,"Declaran estado de emergencia en #PuertoRico tras los sismos registrados que causaron la muerte de una persona y destrozos en grandes estructuras

La gobernadora, Wanda Vázquez Garced informó se aprobaron 130 millones de dólares para atender la emergencia https://t.co/Ld3iEuEvTO https://t.co/vjphjnDKti",1.2146041876795146e+18,https://x.com/teleSURtv/status/1214604187679514625,0,25,23,0,0,https://pbs.twimg.com/media/ENsRaXyXYAESwSp.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 11:19:32+00:00,"🔴 SISMO EN PUERTO RICO 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO

#sismo #temblor #earthquake #ChileAlertaApp
id:wlAfXZQ",1.2145068502652928e+18,https://x.com/ChileAlertaApp/status/1214506850265292800,0,7,4,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 18:20:04+00:00,"La totalidad del territorio de #PuertoRico permanece este martes sin servicio eléctrico, a causa del terremoto de magnitud 6.6 en la escala Richter que sacudió durante la madrugada el territorio caribeño, con epicentro al sur de la costa de Guayanilla

https://t.co/tcYbscIE1Z",1.2146126816358482e+18,https://x.com/ElPitazoTV/status/1214612681635848192,0,7,0,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 16:35:02+00:00,"Terremoto en #PuertoRico 
Cómo ayudar?
Puerto Rico earthquake: How to help https://t.co/EW5C1IwvRA via 
@phillyinquirer

#PuertoRicoEarthquake 
#Israel
#Ayudahumanitaria",1.214586248658129e+18,https://x.com/israelenmiami/status/1214586248658128896,0,6,1,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 09:49:16+00:00,"A 4.14 magnitude earthquake has occurred near Zona Al Sur De Puerto Rico at 1/7/20, 5:08 AM! #TemblorPR  https://t.co/MUdywf7ZOX",1.2144841352150917e+18,https://x.com/TemblorPR/status/1214484135215091712,1,7,0,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 08:29:09+00:00,Fuck! What a way to wake up!! Another earthquake in Puerto Rico. Power is out. #temblor #TemblorPR #PuertoRico,1.2144639722687898e+18,https://x.com/reggie_lee1/status/1214463972268789761,0,6,29,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 08:35:50+00:00,Sismo de magnitud 6.6 despierta a Puerto Rico y deja sin luz a muchos pueblos de la Isla. #TemblorPR,1.2144656543566316e+18,https://x.com/AbdielBonillaPR/status/1214465654356631552,0,5,2,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 17:49:28+00:00,"Un sismo de magnitud 6.4 golpeó #PuertoRico, causando cortes de energía masivos, réplicas y un muerto. A dos años del #HuracánMaría, éste es un golpe terrible para la isla. Continuaremos trabajando y abogando por la recuperación de Puerto Rico. https://t.co/4iZLwu78Gr",1.214604981124391e+18,https://x.com/oxfam_es/status/1214604981124390926,0,8,5,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 09:06:09+00:00,"#TemblorPR Red Sísmica inicialmente emitió ADVERTENCIA de tsunami para Puerto Rico por el temblor de magnitud 6.6, PERO LUEGO LA CANCELÓ.

La advertencia, no aviso, significa que se podían experimentar olas de mayor intensidad y mayores corrientes cerca del epicentro en el sur.",1.2144732835607101e+18,https://x.com/Motinsitepegas/status/1214473283560710144,2,62,56,0,1,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 20:04:28+00:00,"La totalidad del territorio de #PuertoRico quedó este martes sin servicio eléctrico, y la población de los municipios del sur, en las calles, por temor a nuevos temblores como los de los últimos dos días: https://t.co/7KBMsWvsii [rml] https://t.co/XDB1NY8C82",1.214638953711784e+18,https://x.com/dw_espanol/status/1214638953711783937,4,50,28,0,0,https://pbs.twimg.com/media/ENtDnHzWsAElina.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 12:34:57+00:00,"As of several minutes ago #TemblorPR
-patients had to be evacuated on stretchers from hospitals 
-one reported death from wall collapsing on senior citizen in Ponce
-long lines at gas stations and supermarkets
-minor damage to two power plants
Via @DavidBegnaud @CBSThisMorning",1.214525830736601e+18,https://x.com/Pwr4PuertoRico/status/1214525830736601088,0,12,13,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 12:45:21+00:00,"Trump has no trouble spending 2 Trillion on weaponry and sending thousands of troops across big water to fight a war with Iran.

Maybe he could do the right thing for the people of Puerto Rico for once?

#Temblor #TemblorPR #PuertoRicoEarthquake 🇵🇷",1.2145284483303752e+18,https://x.com/richardhine/status/1214528448330375168,30,158,375,0,1,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07 10:57:01+00:00,"#ATENCIÓN🚨🚨 Fuerte sismo sacude Puerto Rico nuevamente este #7Ene. La Red Sísmica de Puerto Rico (RSPR) reportó que un sismo de magnitud 6.5 grados de registró a las 4:24 de la madrugada de este martes 🎥 CORTESÍA
#NoticiaEnDesarrollo
#NoticiasEVTV #PuertoRico 
#Sismo https://t.co/MJyI4GhSDm",1.214501184863658e+18,https://x.com/EVTVMiami/status/1214501184863657984,1,127,40,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1214500905468469248/pu/img/zfMS_dxn4l6OjX49.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 01:53:14+00:00,"Robots y drones aplicados a rescate ante desastres naturales, a propósito del sismo de magnitud 6.4 que impactó a Puerto Rico. #CES2020 #VisionS #CES2020 #Tecnologia #Technology #Noticias #LasVegas #News #CES #Tech #Techno #TemblorPR #Temblor #PuertoRico #RepublicaDominicana https://t.co/eI4mld0lJg",1.2147267260742574e+18,https://x.com/IngMorrison/status/1214726726074257410,0,6,14,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1214726608306618368/pu/img/YBJ8_hNY9_wg6HNJ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 21:53:08+00:00,"Una foto que nos deja sin palabras
¡En tu manos estamos!🙏
📸 by @Wanda Calek
📍Patillas, Puerto Rico
:
#temblor #terremoto #puertorico #tiratepr https://t.co/6Zplk7NvIQ",1.2150286893159956e+18,https://x.com/tiratepr/status/1215028689315995650,2,19,53,0,0,https://pbs.twimg.com/media/ENymJ4TX0AE_yU7.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 13:23:17+00:00,"Así mismo es BORINKEN VIVE🙏
Vamos arriba💪🇵🇷
📍Cayey, Puerto Rico
📸 @irismill
:
#cayey #puertorico #temblor #terremoto #tiratepr https://t.co/9MzVvVjCJm",1.2149003809848607e+18,https://x.com/tiratepr/status/1214900380984860673,1,17,45,0,0,https://pbs.twimg.com/media/ENwxdV-XkAE4mJS.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:23:13+00:00,"Café y comida Gratis! Puerto Rico necesita mas gente como este hombre!🙏
vía @yarim_correa
#temblor #terremoto #puertorico #tiratepr https://t.co/ZSKImLQYrL",1.2150060624804168e+18,https://x.com/tiratepr/status/1215006062480416768,1,19,53,0,0,https://pbs.twimg.com/media/ENyRkzvXkAwEBqr.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 03:14:00+00:00,"Cientos de personas duermen esta noche en las afueras del Coliseo de Guánica. Son más de 700 refugiados en total en todo Puerto Rico. Aunque las réplicas continúan, afortunadamente la noche está un poco más calmada. #Terremoto #PuertoRico https://t.co/eD0RlDbhEV",1.2147470523133297e+18,https://x.com/JeremyOrtizTV/status/1214747052313329665,0,6,7,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1214746345560584193/pu/img/--mu5BOO3uusxkJQ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 02:07:03+00:00,Ahora estamos entregando comida a personas refugiadas en Ponce. #PRSeLevanta #PRCambia https://t.co/a3GAJnNPgd,1.2147302006191432e+18,https://x.com/PRCambia/status/1214730200619143168,1,6,20,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1214730161842724864/pu/img/9AfLWTAEpPFhVcyZ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 04:12:30+00:00,"19 min.ago #earthquake 4.3 has hit Carenero Barrio (Guánica), Puerto Rico, 6.2mi, 11:52 PM AST (USGS) https://t.co/hdoTBiP8Gf #TemblorPR https://t.co/ovj8ADES0L",1.214761773858992e+18,https://x.com/TemblorPR/status/1214761773858992129,1,6,14,0,0,https://pbs.twimg.com/media/ENuzZMFXUAAKu4-.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:44:23+00:00,Puerto Rico's Seismic Sequence Leaves the Island On Edge | https://t.co/ChKp39A5JT https://t.co/oGNKUd8UAm via @temblor #TemblorPR #PRearthquake https://t.co/fcoj7Icpfm,1.2150113895315497e+18,https://x.com/USFS_IITF/status/1215011389531549696,0,16,12,0,0,https://pbs.twimg.com/media/ENyWaoIU4AA5oL6.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 11:39:35+00:00,Puerto Rico's Seismic Sequence Leaves the Island On Edge | https://t.co/1twVj9WIVY https://t.co/sKjcKA5QLn via #NSFfunded @temblor #temblor #PuertoRico,1.214874284448858e+18,https://x.com/temblor/status/1214874284448858112,0,35,37,0,6,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 17:41:18+00:00,#Terremoto en #PuertoRico: las impactantes imágenes de la destrucción causada por el peor #sismo que sufre la isla en un siglo. https://t.co/HUpzNigckC https://t.co/XJZfVtd8oT,1.21496531573137e+18,https://x.com/EcuavisaInforma/status/1214965315731369984,0,12,20,0,0,https://pbs.twimg.com/media/ENxshBTWkAA2EGy.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:09:17+00:00,"A 4.90 magnitude earthquake has occurred near Ponce, Ponce, Puerto Rico at 1/8/20, 4:04 PM! #TemblorPR  https://t.co/WqiTSl5Nag",1.2150025544651735e+18,https://x.com/TemblorPR/status/1215002554465173504,0,17,14,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 11:27:39+00:00,#PuertoRico sufre el peor terremoto de su historia reciente https://t.co/9XXcwihGRT,1.214871283944452e+18,https://x.com/ElPitazoTV/status/1214871283944452096,0,14,7,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 19:06:20+00:00,"A 4.06 magnitude earthquake has occurred near Guanica, Puerto Rico at 1/8/20, 2:44 PM! #TemblorPR  https://t.co/GYaprXcBIe",1.2149867129774612e+18,https://x.com/TemblorPR/status/1214986712977461249,0,11,3,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 18:05:04+00:00,"#PuertoRico sufrió este #7Ene el peor terremoto de su historia reciente, un sismo de magnitud 6.4 que se saldó con un muerto, decenas de viviendas derrumbadas y un apagón que ha dejado sin electricidad a la totalidad de la isla caribeña

https://t.co/9XXcwi060l",1.2149712939484242e+18,https://x.com/ElPitazoTV/status/1214971293948424193,0,12,3,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 16:01:59+00:00,"A 4.50 magnitude earthquake has occurred near Tallaboa, Puerto Rico at 1/8/20, 11:45 AM! #TemblorPR  https://t.co/txkd8peEFm",1.2149403195543962e+18,https://x.com/TemblorPR/status/1214940319554396161,0,5,8,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 02:46:00+00:00,"Declaran estado de emergencia en #PuertoRico tras los sismos registrados que causaron la muerte de una persona y destrozos en grandes estructuras

La gobernadora, Wanda Vázquez Garced informó se aprobaron 130 millones de dólares para atender la emergencia https://t.co/Ld3iEuEvTO https://t.co/e8nGX0xe18",1.214740003307344e+18,https://x.com/teleSURtv/status/1214740003307343872,0,27,16,0,0,https://pbs.twimg.com/media/ENskMrHXkAAgm0f.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 19:01:07+00:00,"El temblor de #PuertoRico despertó de forma literal cerca de las 4.30 de la madrugada (8.30 GMT) a los puertorriqueños, que en especial en el área suroeste sufrieron un sismo con una fuerza desconocida para la gran mayoría de la población

https://t.co/9XXcwi060l",1.214985399900287e+18,https://x.com/ElPitazoTV/status/1214985399900286976,1,20,4,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 16:45:07+00:00,"Lista de recursos para #PuertoRico - cambio de lugar para distribución de comida en Ponce. 

UPDATE: Resources for those affected by the PR earthquakes. Change in location for Ponce food distribution

🔗https://t.co/03v25oKbsu 

Please share! https://t.co/89E6ckoWBp",1.2149511748954726e+18,https://x.com/BeHIPGive/status/1214951174895472642,0,5,3,0,0,https://pbs.twimg.com/media/ENxfpvbXUAAgyjx.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 03:46:46+00:00,"#Sismo en #PuertoRico 🇵🇷 - La intensidad fue mayor que el informado en #Irán (casualmente)

🔴 Puerto Rico decretó estado de emergencia tras un fuerte sismo de magnitud 6,4 #AFP https://t.co/11OdGpTKUd
(Vía: @AFPespanol)",1.2147552950768394e+18,https://x.com/JorRausch/status/1214755295076839424,1,18,8,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 01:05:37+00:00,#Terremoto en #PuertoRico: las impactantes imágenes de la destrucción causada por el peor #sismo que sufre la isla en un siglo. https://t.co/AiRV3NJRCL https://t.co/X1KgulhZyX,1.2147147415302513e+18,https://x.com/EcuavisaInforma/status/1214714741530251264,1,12,19,0,0,https://pbs.twimg.com/media/ENuInrnXsAAdtyM.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 03:39:58+00:00,News anchors flee set during earthquake in Puerto Rico - CNN Video #TemblorPR INFO  https://t.co/fOP5bTfseK,1.214753584895664e+18,https://x.com/TemblorPR/status/1214753584895664129,1,10,12,0,1,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:05:18+00:00,"""Estamos acostumbrados a huracanes, pero los terremotos son algo nuevo para la mayoría de puertorriqueños/as"". @cu_bata estuvo en @MorningEdition esta mañana hablando sobre las áreas más afectadas después del terremoto de #PuertoRico. Escuchen aquí: 
https://t.co/gTwcWk128L",1.2150015533352018e+18,https://x.com/radioambulante/status/1215001553335201792,0,7,15,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 06:03:46+00:00,"#California has a clear competitor in the #UnitedStates: The aftershocks in #PuertoRico do not give truce, the seismic sequence to the south of Puerto Rico is quite energetic.
Station: MLPR of @redsismica.
#EQVT,#PuertoRicoEarthquake,#TerremotoPR,#terremoto,#earthquake,#temblor. https://t.co/maJylXqDbp",1.2151521618075894e+18,https://x.com/earthquakevt/status/1215152161807589377,0,14,21,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1215151959990251520/pu/img/3qN7alIO-eEc7KeO.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 02:10:39+00:00,"Unas 2,000 personas permanecen en refugios o durmiendo en las calles en #PuertoRico tras el temblor que sacudió a la isla el día de ayer, calificado como el peor que se ha sentido en el último siglo. 

Más detalles 👉🏻  https://t.co/NoCp5cyXmM https://t.co/hj0bWGyCCl",1.215093496668881e+18,https://x.com/TelemundoNews/status/1215093496668880897,0,17,23,0,0,https://pbs.twimg.com/media/ENzhF6rWAAAbWpq.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 05:10:47+00:00,"7 min.ago #earthquake 4.5 has hit Jácana Barrio (Yauco), Puerto Rico, 6.2mi, 1:03 AM AST (USGS) https://t.co/RerdjBiHKY #TemblorPR https://t.co/ovK8j68GS2",1.2151388262193275e+18,https://x.com/TemblorPR/status/1215138826219327490,2,18,25,0,1,https://pbs.twimg.com/media/EN0KUfxX4AM-RLw.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 03:40:46+00:00,"17 min.ago #earthquake 4.3 has hit Carenero Barrio (Guánica), Puerto Rico, 3.1mi, 11:22 PM AST (USGS) https://t.co/C9iKBtOkiy #TemblorPR https://t.co/nVdG6iAZZG",1.2151161749519524e+18,https://x.com/TemblorPR/status/1215116174951952384,0,9,5,0,0,https://pbs.twimg.com/media/ENz1uAjWkAEsbvt.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 00:45:51+00:00,"an hour ago #earthquake 4.0 has hit Boca Barrio (Guayanilla), Puerto Rico, 5.6mi, 7:54 PM AST (RSPR) https://t.co/vNirUH7NpL #TemblorPR https://t.co/zx0a4FY5GF",1.215072155030954e+18,https://x.com/TemblorPR/status/1215072155030953984,0,5,3,0,0,https://pbs.twimg.com/media/ENzNrfnWkAMHZrE.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 20:50:03+00:00,"#PuertoRico sufrió este #7Ene el peor terremoto de su historia reciente, un sismo de magnitud 6.4, seguido por otro de 5.8, que se saldó con un muerto, decenas de viviendas derrumbadas y un apagón general

https://t.co/s0Wv1WJqv6",1.2153752018416804e+18,https://x.com/ElPitazoTV/status/1215375201841680389,0,5,6,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 20:24:05+00:00,"More @AP photos by @CarlosGiusti1 from #PuertoRico this week.

Residents receive aid supplies after suffering the previous day’s magnitude 6.4 quake in Yauco, Puerto Rico, Wednesday, January 8, 2020. https://t.co/hdsTa0G9Zn",1.2153686658954486e+18,https://x.com/latinorebels/status/1215368665895448576,1,6,3,0,0,https://pbs.twimg.com/media/EN3bWoiXsAUAY02.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 13:37:27+00:00,"El Terremoto de 1918
Un poco de historia sobre el último terremoto que impacto fuertemente a Puerto Rico, me refiero último hasta esta primera semana del 2020.
#TemblorPuertoRico #TemblorPR https://t.co/ilwbnjRgcB",1.2156287211153203e+18,https://x.com/islacaribe_pr/status/1215628721115320320,1,13,20,0,0,https://pbs.twimg.com/media/EN7H3XDX4AAqtG2.jpg;https://pbs.twimg.com/media/EN7H3XKX0AIYMIN.jpg;https://pbs.twimg.com/media/EN7H3XGX4AE7-aO.jpg;https://pbs.twimg.com/media/EN7H3XVWsAE9h4o.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:23:22+00:00,"Te amamos Puerto Rico😍Seguiras siendo la isla del ENCANTO🇵🇷
📸 @eloy4k
:
#temblorpr #temblor #puertorico #tiratepr https://t.co/sK5R4A8ZZd",1.21576107512952e+18,https://x.com/tiratepr/status/1215761075129520128,2,20,62,0,0,https://pbs.twimg.com/media/EN9AQWPW4AAOGqZ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 15:48:36+00:00,"Este niño con un gran corazón que entre lágrimas dijo a las cámaras de Edición Digital PR que si pudiera ayudaría a toda la gente que está sufriendo en todo Puerto Rico, está recibiendo ayuda junto a su familia y amiguitos en el refugio de Sabana Grande. #Terremoto #PuertoRico https://t.co/rRqNJHuhiM",1.215661727335035e+18,https://x.com/JeremyOrtizTV/status/1215661727335034885,7,33,53,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1215661611656122368/pu/img/C7nABOOJZzRevYx2.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:33:54+00:00,"7 min.ago #earthquake 5.4 has hit Guayanilla, Puerto Rico, 6.2mi, 6:26 PM AST (USGS) https://t.co/CznBWbITiC #TemblorPR https://t.co/UdkPWIXzqh",1.2157637244490752e+18,https://x.com/TemblorPR/status/1215763724449075200,1,17,15,0,0,https://pbs.twimg.com/media/EN9CqZEXUAc2YlG.jpg,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 15:17:34+00:00,"WATCH: @VeronicaCintron shows us the damage at La Guancha Boardwalk in Ponce, #PuertoRico. The earthquakes caused a large crack to spread across the waterfront boardwalk. In some areas, it's about 7 ft deep and 2 ft wide. Live updates: https://t.co/7M9Hibaq9e https://t.co/X6sM8xidPI",1.2156539165342884e+18,https://x.com/BN9/status/1215653916534288387,0,18,12,0,0,https://pbs.twimg.com/amplify_video_thumb/1215653746811777026/img/18BYDbYH2BPbp3el.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:36:36+00:00,"9 min.ago #earthquake 5.4 has hit Guayanilla, Puerto Rico, 6.2mi, 6:26 PM AST (USGS) https://t.co/CznBWbrhU2 #TemblorPR FELT MAP https://t.co/EsPjrECcba",1.2157644048153231e+18,https://x.com/TemblorPR/status/1215764404815323137,2,17,22,0,0,https://pbs.twimg.com/media/EN9DR-tWsAEIsNe.jpg,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:02:43+00:00,"34 min.ago #earthquake 5.2 has hit Carenero Barrio (Guánica), Puerto Rico, 5.6mi, 6:26 PM AST (RSPR) https://t.co/4M9pUDbiGf #TemblorPR Felt Map https://t.co/vrNhGyCkFy",1.2157709767907615e+18,https://x.com/TemblorPR/status/1215770976790761473,0,7,12,0,0,https://pbs.twimg.com/media/EN9JQcOW4AA0vHO.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:48:55+00:00,"#BREAKING: New earthquake has just occurred near Puerto Rico.

Magnitude 5.4 earthquake occurred at 5:26 pm ET.

The #earthquake was near the SW coast of Puerto Rico, near Ponce.

@MyNews13Weather #PuertoRico https://t.co/FfEBCxgCWa",1.2157675059370762e+18,https://x.com/DHeckardWFTV/status/1215767505937076230,2,28,14,0,0,https://pbs.twimg.com/media/EN9GGeqWkAAZZjx.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 02:46:21+00:00,"34 min.ago #earthquake 4.0 has hit Playa Barrio (Ponce), Puerto Rico, 3.1mi, 10:11 PM AST (RSPR) https://t.co/5E2a0hXgtr #TemblorPR https://t.co/BkPvS11Hh0",1.2154648683939103e+18,https://x.com/TemblorPR/status/1215464868393910272,0,9,10,0,0,https://pbs.twimg.com/media/EN4y2j9UEAAy4UI.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:04:06+00:00,"Se registra #Sismo en #PuertoRico

Preliminar

M 5.2 - Pf 9.0 km
5 km S de Indios, Puerto Rico
Fecha 2020-01-10
Hora  22:26:25 (UTC)
Ubicación 17.935 ° N 66.883 ° O https://t.co/czjqQ51sYY",1.2157713245069517e+18,https://x.com/InformeSismico/status/1215771324506951680,0,7,4,0,0,https://pbs.twimg.com/media/EN9JkxHWkA0MzE3.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:07:00+00:00,"La Gobernación sigue el protocolo necesario para pedir la ayuda federal, así proceder a las restauraciones y garantizar la seguridad de los ciudadanos #PuertoRico
https://t.co/dsFvrDxY74 https://t.co/sNWloCeiE0",1.2157116558221476e+18,https://x.com/Granma_Digital/status/1215711655822147584,2,9,12,0,0,https://pbs.twimg.com/media/EN8Od4GXsAAjNZ9.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:08:09+00:00,"Fuerte #sismo magnitud 5,4 sacude #PuertoRico
https://t.co/yejyZJDdYh",1.2157723447964918e+18,https://x.com/alertarojanot/status/1215772344796491776,4,28,42,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:20:11+00:00,"Reportan sismo de magnitud 5,2 en #PuertoRico https://t.co/yXymKrKvPb @PazVerdeMundo @reporterremoto #USA #EEUU #terremoto",1.2157753734824796e+18,https://x.com/cubadebatecu/status/1215775373482479617,0,9,6,0,0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:15:06+00:00,"#10Ene #PuertoRico #Sismo Un nuevo temblor de magnitud 5,20 se siente en todo Puerto Rico. -  @EFEnoticias https://t.co/6ClhrRLrQ6",1.215774091564798e+18,https://x.com/ReporteYa/status/1215774091564797953,0,11,6,0,0,https://pbs.twimg.com/media/EN9LG6FX4AAFAep.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:32:10+00:00,"#Sismo M 5.4 5km SSW of Indios, #Puerto #Rico. 10-01-2020 22:26 UTC https://t.co/tRmGjmeTyb #Temblor #USGS #Earthquake #PuertoRico https://t.co/GgnNBpXW0u",1.2157632888956068e+18,https://x.com/MonitorSismico/status/1215763288895606784,0,5,2,0,0,https://pbs.twimg.com/media/EN9CRMEUEAAlEJ1.png,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:33:20+00:00,"A 5.40 magnitude earthquake has occurred near Indios, Puerto Rico at 1/10/20, 6:26 PM! #TemblorPR  https://t.co/HKt56xSpL6",1.2157635833819873e+18,https://x.com/TemblorPR/status/1215763583381987335,0,15,15,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:32:34+00:00,"Earthquake M5.4: Indios, Puerto Rico via @quakefeed #TemblorPR",1.2157633899155087e+18,https://x.com/TemblorPR/status/1215763389915508737,0,14,9,0,0,,tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10 13:28:01+00:00,"A 3.60 magnitude earthquake has occurred near Zona Al Sur De Puerto Rico at 1/10/20, 9:23 AM! #TemblorPR  https://t.co/wZYqk8Utt9",1.2156263507924664e+18,https://x.com/TemblorPR/status/1215626350792466434,0,5,5,0,0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
